,city,address,area,floor,name,price,province,rooms,toward,unit,year,origin_url
883,北京,"芍药居-文学馆路,中煤信息大厦西北侧,北京市朝阳区芍",60.2㎡,中层（共7层）,芍药居北里,528万,直辖市,1室2厅,南北向,87708元/㎡,1998年建,https://bj.esf.fang.com/chushou/3_442567076.htm
884,北京,金融街-金融街太平桥大街8号(城铁阜成门站东南600,154.52㎡,低层（共8层）,西城晶华,2350万,直辖市,3室2厅,南北向,152084元/㎡,2008年建,https://bj.esf.fang.com/chushou/3_439682550.htm
885,北京,金融街-金融街太平桥大街8号(城铁阜成门站东南600,154.52㎡,低层（共8层）,西城晶华,2350万,直辖市,3室2厅,南北向,152084元/㎡,2008年建,https://bj.esf.fang.com/chushou/3_439682550.htm
886,北京,丽泽桥-六里桥南西局西路58号院,88.99㎡,高层（共23层）,保利百合花园,899万,直辖市,3室2厅,东南向,101023元/㎡,2010年建,https://bj.esf.fang.com/chushou/3_436115010.htm
887,北京,丽泽桥-六里桥南西局西路58号院,88.99㎡,高层（共23层）,保利百合花园,899万,直辖市,3室2厅,东南向,101023元/㎡,2010年建,https://bj.esf.fang.com/chushou/3_436115010.htm
888,北京,崇文门-崇文门西花市大街8号(新世界商场向东150米,116.52㎡,低层（共12层）,新景家园,1160万,直辖市,2室1厅,东北向,99554元/㎡,2005年建,https://bj.esf.fang.com/chushou/3_436144924.htm
889,北京,崇文门-崇文门西花市大街8号(新世界商场向东150米,116.52㎡,低层（共12层）,新景家园,1160万,直辖市,2室1厅,东北向,99554元/㎡,2005年建,https://bj.esf.fang.com/chushou/3_436144924.htm
890,北京,洋桥-马家堡路27号院马家堡路27号院,62.02㎡,中层（共6层）,马家堡路27号院,320万,直辖市,2室1厅,东西向,51596元/㎡,1993年建,https://bj.esf.fang.com/chushou/3_440375434.htm
891,北京,洋桥-马家堡路27号院马家堡路27号院,62.02㎡,中层（共6层）,马家堡路27号院,320万,直辖市,2室1厅,东西向,51596元/㎡,1993年建,https://bj.esf.fang.com/chushou/3_440375434.htm
892,北京,"东直门-东直门香河园路1号院(香河园中街南侧,香河园",304.08㎡,低层（共30层）,当代万国城,3149万,直辖市,3室2厅,南北向,103558元/㎡,2006年建,https://bj.esf.fang.com/chushou/3_430089267.htm
893,北京,"东直门-东直门香河园路1号院(香河园中街南侧,香河园",304.08㎡,低层（共30层）,当代万国城,3149万,直辖市,3室2厅,南北向,103558元/㎡,2006年建,https://bj.esf.fang.com/chushou/3_430089267.htm
894,上海,浦江-浦连路598弄,55.43㎡,中层（共17层）,金硕河畔景园(南区),170万,直辖市,1室1厅,南向,30669元/㎡,2013年建,https://sh.esf.fang.com/chushou/3_370714403.htm
895,上海,浦江-浦连路598弄,55.43㎡,中层（共17层）,金硕河畔景园(南区),170万,直辖市,1室1厅,南向,30669元/㎡,2013年建,https://sh.esf.fang.com/chushou/3_370714403.htm
896,上海,奉城-兰博路1801弄,92.9㎡,低层（共6层）,中建公元壹号,192.6万,直辖市,3室1厅,南北向,20732元/㎡,2015年建,https://sh.esf.fang.com/chushou/3_351458901.htm
897,上海,奉城-兰博路1801弄,92.9㎡,低层（共6层）,中建公元壹号,192.6万,直辖市,3室1厅,南北向,20732元/㎡,2015年建,https://sh.esf.fang.com/chushou/3_351458901.htm
898,上海,浦江-召楼路2266弄、江文路330弄、江文路12,78㎡,高层（共18层）,浦江宝邸,210万,直辖市,2室2厅,南北向,26923元/㎡,2014年建,https://sh.esf.fang.com/chushou/3_370878173.htm
899,上海,浦江-召楼路2266弄、江文路330弄、江文路12,78㎡,高层（共18层）,浦江宝邸,210万,直辖市,2室2厅,南北向,26923元/㎡,2014年建,https://sh.esf.fang.com/chushou/3_370878173.htm
900,上海,赵巷-赵华路301弄1号-32号,107㎡,高层（共5层）,巷华华苑,280万,直辖市,3室2厅,南北向,26168元/㎡,2007年建,https://sh.esf.fang.com/chushou/3_365096022.htm
901,上海,赵巷-赵华路301弄1号-32号,107㎡,高层（共5层）,巷华华苑,280万,直辖市,3室2厅,南北向,26168元/㎡,2007年建,https://sh.esf.fang.com/chushou/3_365096022.htm
902,上海,惠南-拱极路3888弄,90.2㎡,中层（共16层）,桃源艺筑,250万,直辖市,2室2厅,南北向,27716元/㎡,2012年建,https://sh.esf.fang.com/chushou/3_367709994.htm
903,上海,惠南-拱极路3888弄,90.2㎡,中层（共16层）,桃源艺筑,250万,直辖市,2室2厅,南北向,27716元/㎡,2012年建,https://sh.esf.fang.com/chushou/3_367709994.htm
904,上海,江桥-金园一路1518弄、金园一路1519弄,78㎡,中层（共11层）,澜茵华庭,340万,直辖市,2室2厅,南向,43590元/㎡,2007年建,https://sh.esf.fang.com/chushou/3_365839395.htm
905,上海,江桥-金园一路1518弄、金园一路1519弄,78㎡,中层（共11层）,澜茵华庭,340万,直辖市,2室2厅,南向,43590元/㎡,2007年建,https://sh.esf.fang.com/chushou/3_365839395.htm
906,天津,体育馆街-成都道与云南路交口,42㎡,低层（共6层）,云成里,330万,直辖市,1室1厅,南北向,78571元/㎡,2000年建,https://tj.esf.fang.com/chushou/3_240678036.htm
907,天津,体育馆街-成都道与云南路交口,42㎡,低层（共6层）,云成里,330万,直辖市,1室1厅,南北向,78571元/㎡,2000年建,https://tj.esf.fang.com/chushou/3_240678036.htm
908,天津,瑞景居住区-龙泉道与辰昌路交口南侧,99.7㎡,中层（共6层）,燕宇艺术家园,227万,直辖市,2室1厅,南北向,22768元/㎡,2003年建,https://tj.esf.fang.com/chushou/3_240435449.htm
909,天津,瑞景居住区-龙泉道与辰昌路交口南侧,99.7㎡,中层（共6层）,燕宇艺术家园,227万,直辖市,2室1厅,南北向,22768元/㎡,2003年建,https://tj.esf.fang.com/chushou/3_240435449.htm
910,天津,春华街-美福园河东区新开路与华捷道交口南侧,100.63㎡,低层（共6层）,美福园,272万,直辖市,2室1厅,南北向,27030元/㎡,2001年建,https://tj.esf.fang.com/chushou/3_240787278.htm
911,天津,春华街-美福园河东区新开路与华捷道交口南侧,100.63㎡,低层（共6层）,美福园,272万,直辖市,2室1厅,南北向,27030元/㎡,2001年建,https://tj.esf.fang.com/chushou/3_240787278.htm
912,天津,"双港镇-梅江东,浯水道与艺林路交口,地铁一号线双林站",88.17㎡,低层（共28层）,万科仕林苑,269.9万,直辖市,2室1厅,南北向,30611元/㎡,,https://tj.esf.fang.com/chushou/3_239343343.htm
913,天津,"双港镇-梅江东,浯水道与艺林路交口,地铁一号线双林站",88.17㎡,低层（共28层）,万科仕林苑,269.9万,直辖市,2室1厅,南北向,30611元/㎡,,https://tj.esf.fang.com/chushou/3_239343343.htm
914,天津,丁字沽-佳宁道与双环路交口东北处,92.38㎡,中层（共21层）,振业名邸,195万,直辖市,2室2厅,南向,21108元/㎡,2016年建,https://tj.esf.fang.com/chushou/3_240369632.htm
915,天津,丁字沽-佳宁道与双环路交口东北处,92.38㎡,中层（共21层）,振业名邸,195万,直辖市,2室2厅,南向,21108元/㎡,2016年建,https://tj.esf.fang.com/chushou/3_240369632.htm
916,天津,双港镇-河西区浯水道与赤水道交口,92㎡,低层（共25层）,津铁惠苑,218万,直辖市,2室1厅,南北向,23696元/㎡,2013年建,https://tj.esf.fang.com/chushou/3_238990078.htm
917,天津,双港镇-河西区浯水道与赤水道交口,92㎡,低层（共25层）,津铁惠苑,218万,直辖市,2室1厅,南北向,23696元/㎡,2013年建,https://tj.esf.fang.com/chushou/3_238990078.htm
918,北京,方庄-左安门西滨河路1号,148.79㎡,低层（共22层）,芳古园二区,995万,直辖市,3室2厅,东南向,66873元/㎡,2004年建,https://bj.esf.fang.com/chushou/3_442443157.htm
919,北京,方庄-左安门西滨河路1号,148.79㎡,低层（共22层）,芳古园二区,995万,直辖市,3室2厅,东南向,66873元/㎡,2004年建,https://bj.esf.fang.com/chushou/3_442443157.htm
920,北京,望京-望京东园六区,158.09㎡,高层（共22层）,国风北京,1050万,直辖市,3室2厅,南北向,66418元/㎡,2005年建,https://bj.esf.fang.com/chushou/3_441477969.htm
921,北京,望京-望京东园六区,158.09㎡,高层（共22层）,国风北京,1050万,直辖市,3室2厅,南北向,66418元/㎡,2005年建,https://bj.esf.fang.com/chushou/3_441477969.htm
922,北京,西红门-槐房西路与南西路交叉口西北角(同兴园小区东侧,120.02㎡,中层（共7层）,绿林苑,510万,直辖市,3室1厅,南北向,42493元/㎡,2001年建,https://bj.esf.fang.com/chushou/3_442213638.htm
923,北京,西红门-槐房西路与南西路交叉口西北角(同兴园小区东侧,120.02㎡,中层（共7层）,绿林苑,510万,直辖市,3室1厅,南北向,42493元/㎡,2001年建,https://bj.esf.fang.com/chushou/3_442213638.htm
924,北京,西北旺-圆明园西路药用植物园北侧,440㎡,低层（共6层）,西山壹号院,3500万,直辖市,4室3厅,南北向,79545元/㎡,2011年建,https://bj.esf.fang.com/chushou/3_437381602.htm
925,北京,西北旺-圆明园西路药用植物园北侧,440㎡,低层（共6层）,西山壹号院,3500万,直辖市,4室3厅,南北向,79545元/㎡,2011年建,https://bj.esf.fang.com/chushou/3_437381602.htm
926,北京,方庄-芳群园一区3号院,166.06㎡,中层（共30层）,时代芳群,1120万,直辖市,3室2厅,南北向,67446元/㎡,2004年建,https://bj.esf.fang.com/chushou/3_442469970.htm
927,北京,方庄-芳群园一区3号院,166.06㎡,中层（共30层）,时代芳群,1120万,直辖市,3室2厅,南北向,67446元/㎡,2004年建,https://bj.esf.fang.com/chushou/3_442469970.htm
928,北京,"孙河-和平路8号(东郊农场中心区,观唐东路观唐花园",502㎡,,大湖山庄,3999万,直辖市,,南向,79661元/㎡,,https://bj.esf.fang.com/chushou/10_437057209.htm
929,北京,"孙河-和平路8号(东郊农场中心区,观唐东路观唐花园",502㎡,,大湖山庄,3999万,直辖市,,南向,79661元/㎡,,https://bj.esf.fang.com/chushou/10_437057209.htm
930,上海,杨行-香逸湾莲花山路517弄、竹韵路58弄、竹韵路,90㎡,高层（共12层）,香逸湾,345万,直辖市,3室2厅,南向,38333元/㎡,2012年建,https://sh.esf.fang.com/chushou/3_371535652.htm
931,上海,杨行-香逸湾莲花山路517弄、竹韵路58弄、竹韵路,90㎡,高层（共12层）,香逸湾,345万,直辖市,3室2厅,南向,38333元/㎡,2012年建,https://sh.esf.fang.com/chushou/3_371535652.htm
932,上海,周浦-沪南公路3468弄,114.9㎡,中层（共13层）,美林小城,460万,直辖市,3室2厅,南向,40035元/㎡,2013年建,https://sh.esf.fang.com/chushou/3_370427307.htm
933,上海,周浦-沪南公路3468弄,114.9㎡,中层（共13层）,美林小城,460万,直辖市,3室2厅,南向,40035元/㎡,2013年建,https://sh.esf.fang.com/chushou/3_370427307.htm
934,上海,赵巷-镇乐路199弄,245㎡,,合生朗廷,650万,直辖市,,南向,26531元/㎡,,https://sh.esf.fang.com/chushou/10_365596561.htm
935,上海,赵巷-镇乐路199弄,245㎡,,合生朗廷,650万,直辖市,,南向,26531元/㎡,,https://sh.esf.fang.com/chushou/10_365596561.htm
936,上海,浦江-永康城永锦苑永颂路198弄,74.9㎡,低层（共18层）,永康城永锦苑,195万,直辖市,2室1厅,南向,26035元/㎡,2014年建,https://sh.esf.fang.com/chushou/3_371412678.htm
937,上海,浦江-永康城永锦苑永颂路198弄,74.9㎡,低层（共18层）,永康城永锦苑,195万,直辖市,2室1厅,南向,26035元/㎡,2014年建,https://sh.esf.fang.com/chushou/3_371412678.htm
938,上海,周浦-沪南公路3468弄,125.3㎡,中层（共6层）,美林小城,450万,直辖市,3室2厅,南北向,35914元/㎡,2006年建,https://sh.esf.fang.com/chushou/3_368322764.htm
939,上海,周浦-沪南公路3468弄,125.3㎡,中层（共6层）,美林小城,450万,直辖市,3室2厅,南北向,35914元/㎡,2006年建,https://sh.esf.fang.com/chushou/3_368322764.htm
940,上海,大宁-沪太路903弄,156.92㎡,高层（共12层）,佳宁花园,825.5万,直辖市,3室2厅,南北向,52606元/㎡,2002年建,https://sh.esf.fang.com/chushou/3_363102273.htm
941,上海,大宁-沪太路903弄,156.92㎡,高层（共12层）,佳宁花园,825.5万,直辖市,3室2厅,南北向,52606元/㎡,2002年建,https://sh.esf.fang.com/chushou/3_363102273.htm
942,天津,瑞景居住区-丁字沽3号路延长线与龙岩道交口,65.6㎡,高层（共6层）,紫瑞园,113万,直辖市,1室1厅,南北向,17226元/㎡,2007年建,https://tj.esf.fang.com/chushou/3_240298100.htm
943,天津,瑞景居住区-丁字沽3号路延长线与龙岩道交口,65.6㎡,高层（共6层）,紫瑞园,113万,直辖市,1室1厅,南北向,17226元/㎡,2007年建,https://tj.esf.fang.com/chushou/3_240298100.htm
944,天津,"双港镇-梅江东,鄱阳路与南兴路交口东北侧",98㎡,低层（共26层）,象博豪庭,215万,直辖市,2室2厅,南北向,21939元/㎡,2015年建,https://tj.esf.fang.com/chushou/3_239154047.htm
945,天津,"双港镇-梅江东,鄱阳路与南兴路交口东北侧",98㎡,低层（共26层）,象博豪庭,215万,直辖市,2室2厅,南北向,21939元/㎡,2015年建,https://tj.esf.fang.com/chushou/3_239154047.htm
946,天津,海河教育园-海河教育园区(北洋园)南慧路与经四路交口南侧,88.79㎡,高层（共30层）,仁恒滨河湾,190万,直辖市,2室1厅,南北向,21399元/㎡,2016年建,https://tj.esf.fang.com/chushou/3_238480736.htm
947,天津,海河教育园-海河教育园区(北洋园)南慧路与经四路交口南侧,88.79㎡,高层（共30层）,仁恒滨河湾,190万,直辖市,2室1厅,南北向,21399元/㎡,2016年建,https://tj.esf.fang.com/chushou/3_238480736.htm
948,天津,陈塘庄-天津市河西区东江路57号,113.47㎡,高层（共6层）,四季馨园,320万,直辖市,3室1厅,南北向,28201元/㎡,2005年建,https://tj.esf.fang.com/chushou/3_239954862.htm
949,天津,陈塘庄-天津市河西区东江路57号,113.47㎡,高层（共6层）,四季馨园,320万,直辖市,3室1厅,南北向,28201元/㎡,2005年建,https://tj.esf.fang.com/chushou/3_239954862.htm
950,天津,南营门-和平区贵阳路与西宁道交口西南侧,53.79㎡,高层（共32层）,金德园,375万,直辖市,2室1厅,西南向,69716元/㎡,2011年建,https://tj.esf.fang.com/chushou/3_240630591.htm
951,天津,南营门-和平区贵阳路与西宁道交口西南侧,53.79㎡,高层（共32层）,金德园,375万,直辖市,2室1厅,西南向,69716元/㎡,2011年建,https://tj.esf.fang.com/chushou/3_240630591.htm
952,天津,南市-荣业大街与闸口街交口东南角,220.36㎡,中层（共33层）,新汇华庭,1600万,直辖市,4室2厅,南北向,72608元/㎡,2006年建,https://tj.esf.fang.com/chushou/3_240613905.htm
953,天津,南市-荣业大街与闸口街交口东南角,220.36㎡,中层（共33层）,新汇华庭,1600万,直辖市,4室2厅,南北向,72608元/㎡,2006年建,https://tj.esf.fang.com/chushou/3_240613905.htm
954,北京,方庄-紫芳路与方庄东路交汇处西南角(方庄地铁站C口,53㎡,低层（共25层）,紫芳园,360万,直辖市,1室1厅,东向,67925元/㎡,2002年建,https://bj.esf.fang.com/chushou/3_439445510.htm
955,北京,方庄-紫芳路与方庄东路交汇处西南角(方庄地铁站C口,53㎡,低层（共25层）,紫芳园,360万,直辖市,1室1厅,东向,67925元/㎡,2002年建,https://bj.esf.fang.com/chushou/3_439445510.htm
956,北京,"沙河-昌平区沙河水库北岸,沙河大学城南侧",340㎡,,中海尚湖世家,1300万,直辖市,,南向,38235元/㎡,,https://bj.esf.fang.com/chushou/10_436477910.htm
957,北京,"沙河-昌平区沙河水库北岸,沙河大学城南侧",340㎡,,中海尚湖世家,1300万,直辖市,,南向,38235元/㎡,,https://bj.esf.fang.com/chushou/10_436477910.htm
958,上海,嘉定新城-洪德路1380弄、城固路1331弄,90㎡,高层（共26层）,保利天鹅语,308万,直辖市,2室2厅,南北向,34222元/㎡,2014年建,https://sh.esf.fang.com/chushou/3_370741442.htm
959,上海,嘉定新城-洪德路1380弄、城固路1331弄,90㎡,高层（共26层）,保利天鹅语,308万,直辖市,2室2厅,南北向,34222元/㎡,2014年建,https://sh.esf.fang.com/chushou/3_370741442.htm
960,上海,世博-德州四村成山路24弄,35㎡,低层（共6层）,德州四村,168万,直辖市,2室1厅,南向,48000元/㎡,1988年建,https://sh.esf.fang.com/chushou/3_371434589.htm
961,上海,世博-德州四村成山路24弄,35㎡,低层（共6层）,德州四村,168万,直辖市,2室1厅,南向,48000元/㎡,1988年建,https://sh.esf.fang.com/chushou/3_371434589.htm
962,上海,泗泾-泽悦路326弄、泽悦路325弄、泽悦路212,77.8㎡,中层（共14层）,新凯家园四期,220万,直辖市,2室2厅,南向,28278元/㎡,2013年建,https://sh.esf.fang.com/chushou/3_369883306.htm
963,上海,泗泾-泽悦路326弄、泽悦路325弄、泽悦路212,77.8㎡,中层（共14层）,新凯家园四期,220万,直辖市,2室2厅,南向,28278元/㎡,2013年建,https://sh.esf.fang.com/chushou/3_369883306.htm
964,天津,南营门-复元里昆明路与拉萨道交口东北侧,54.84㎡,低层（共6层）,复元里,380万,直辖市,2室1厅,南北向,69292元/㎡,1980年建,https://tj.esf.fang.com/chushou/3_240795870.htm
965,天津,南营门-复元里昆明路与拉萨道交口东北侧,54.84㎡,低层（共6层）,复元里,380万,直辖市,2室1厅,南北向,69292元/㎡,1980年建,https://tj.esf.fang.com/chushou/3_240795870.htm
966,天津,"陈塘庄-河西区小海地徽江道315号,泗水道与学苑路交",84㎡,低层（共6层）,玉峰花园,227万,直辖市,2室1厅,南北向,27024元/㎡,1998年建,https://tj.esf.fang.com/chushou/3_240100548.htm
